season,week,celebrity_name,评委份额,观众份额,总体份额
3,2,Mario Lopez,0.0913043478260472,0.2057227881878628,0.29702713601391
3,2,Monique Coleman,0.1130434782608204,0.1238296790789237,0.2368731573397441
3,2,Sara Evans,0.0913043478260472,0.0599824229883441,0.1512867708143914
3,2,Shanna Moakler,0.0956521739130018,0.1061546054211139,0.2018067793341158
3,2,Vivica A. Fox,0.1043478260869111,0.0804326579396666,0.1847804840265778
3,2,Willa Ford,0.0999999999999565,0.1600839188115551,0.2600839188115117
3,3,Emmitt Smith,0.0917874396134822,0.1166888226794378,0.20847626229292
3,3,Harry Hamlin,0.1062801932366636,0.1264051962108325,0.2326853894474961
3,3,Jerry Springer,0.1014492753622698,0.0,0.1014492753622698
3,3,Joey Lawrence,0.1062801932366636,0.1466886934187759,0.2529688866554396
3,3,Mario Lopez,0.1062801932366636,0.1520646713986108,0.2583448646352744
3,3,Monique Coleman,0.1304347826086326,0.1176292303305475,0.2480640129391802
3,3,Sara Evans,0.120772946859845,0.1051155081603173,0.2258884550201624
3,3,Vivica A. Fox,0.1304347826086326,0.1013843546768951,0.2318191372855277
3,3,Willa Ford,0.1062801932366636,0.1340235231245829,0.2403037163612465
3,4,Emmitt Smith,0.12121212121206,0.1148247021737598,0.2360368233858198
3,4,Jerry Springer,0.111111111111055,0.0,0.111111111111055
3,4,Joey Lawrence,0.1363636363635675,0.1387730974059,0.2751367337694675
3,4,Mario Lopez,0.1464646464645725,0.1428824228460812,0.2893470693106537
3,4,Monique Coleman,0.12121212121206,0.1724247829851193,0.2936369041971793
3,4,Sara Evans,0.10101010101005,0.1085195233751928,0.2095296243852428
3,4,Vivica A. Fox,0.12121212121206,0.1644146582989306,0.2856267795109906
3,4,Willa Ford,0.14141414141407,0.1581608129150162,0.2995749543290862
3,5,Emmitt Smith,0.1491712707181496,0.1525517970794554,0.301723067797605
3,5,Jerry Springer,0.1325966850827996,0.0,0.1325966850827996
3,5,Joey Lawrence,0.1381215469612496,0.1848039123201977,0.3229254592814474
3,5,Mario Lopez,0.1491712707181496,0.1827821635726337,0.3319534342907833
3,5,Monique Coleman,0.1491712707181496,0.2149562312632207,0.3641275019813704
3,5,Sara Evans,0.1325966850827996,0.0835881366098754,0.2161848216926751
3,5,Willa Ford,0.1491712707181496,0.1813177591546169,0.3304890298727665
3,6,Emmitt Smith,0.2118644067794814,0.2283181124600866,0.4401825192395681
3,6,Jerry Springer,0.1525423728812266,0.0,0.1525423728812266
3,6,Joey Lawrence,0.2033898305083022,0.2434584521932042,0.4468482827015064
3,6,Mario Lopez,0.2372881355930192,0.2774656070144786,0.5147537426074978
3,6,Monique Coleman,0.1949152542371229,0.2507578283322305,0.4456730825693534
3,7,Emmitt Smith,0.2111111111109547,0.2512034819302871,0.4623145930412418
3,7,Jerry Springer,0.1703703703702442,0.0,0.1703703703702442
3,7,Joey Lawrence,0.2111111111109547,0.2840084185772141,0.4951195296881688
3,7,Mario Lopez,0.2074074074072538,0.2784251605290789,0.4858325679363326
3,7,Monique Coleman,0.1999999999998518,0.18636293896342,0.3863629389632719
3,8,Emmitt Smith,0.2477064220181213,0.2761013390824901,0.5238077611006116
3,8,Joey Lawrence,0.2477064220181213,0.3511127748332266,0.5988191968513481
3,8,Mario Lopez,0.261467889908017,0.3727858860842832,0.6342537759923002
3,8,Monique Coleman,0.2431192660548228,0.0,0.2431192660548228
3,9,Emmitt Smith,0.3333333333329566,0.0,0.3333333333329566
3,9,Joey Lawrence,0.3333333333329566,0.5509182458014352,0.8842515791343919
3,9,Mario Lopez,0.3333333333329566,0.4490817541985648,0.7824150875315214
3,10,Emmitt Smith,0.4999999999991573,0.0,0.4999999999991573
3,10,Mario Lopez,0.4999999999991573,1.0,1.4999999999991571
4,1,Apolo Anton Ohno,0.101941747572766,0.1272611383857632,0.2292028859585292
4,1,Billy Ray Cyrus,0.0631067961164742,0.0581191568696098,0.121225952986084
4,1,Clyde Drexler,0.0776699029125836,0.0461053865076353,0.123775289420219
4,1,Heather Mills,0.0873786407766566,0.0886375585130281,0.1760161992896847
4,1,Ian Ziering,0.101941747572766,0.1272611383857632,0.2292028859585292
4,1,Joey Fatone,0.1165048543688754,0.0294884293584915,0.145993283727367
4,1,John Ratzenberger,0.0825242718446201,0.1258730085170769,0.2083972803616971
4,1,Laila Ali,0.111650485436839,0.077130943186595,0.188781428623434
4,1,Leeza Gibbons,0.0728155339805471,0.0,0.0728155339805471
4,1,Paulina Porizkova,0.0922330097086931,0.1600616201380183,0.2522946298467114
4,1,Shandi Finnessey,0.0922330097086931,0.1600616201380183,0.2522946298467114
4,2,Apolo Anton Ohno,0.1061224489795485,0.0923160994584089,0.1984385484379575
4,2,Billy Ray Cyrus,0.0857142857142507,0.0750904482841781,0.1608047339984288
4,2,Clyde Drexler,0.073469387755072,0.0,0.073469387755072
4,2,Heather Mills,0.0979591836734294,0.1283156768963249,0.2262748605697543
4,2,Ian Ziering,0.0897959183673103,0.1291315818279599,0.2189275001952701
4,2,Joey Fatone,0.0979591836734294,0.1283156768963249,0.2262748605697543
4,2,John Ratzenberger,0.0857142857142507,0.0912643078810474,0.1769785935952982
4,2,Laila Ali,0.110204081632608,0.074316310739451,0.184520392372059
4,2,Leeza Gibbons,0.0857142857142507,0.0854082278171124,0.1711225135313632
4,2,Paulina Porizkova,0.0857142857142507,0.0910316990964712,0.1767459848107219
4,2,Shandi Finnessey,0.0816326530611911,0.1048099711027208,0.186442624163912
4,3,Apolo Anton Ohno,0.1055045871559149,0.1234241129525524,0.2289287001084674
4,3,Billy Ray Cyrus,0.0963302752293136,0.0775580279823979,0.1738883032117115
4,3,Clyde Drexler,0.0733944954128103,0.0,0.0733944954128103
4,3,Heather Mills,0.1100917431192155,0.1435825775030929,0.2536743206223085
4,3,Ian Ziering,0.1100917431192155,0.1268595745926471,0.2369513177118627
4,3,Joey Fatone,0.1100917431192155,0.1378522281725835,0.247943971291799
4,3,John Ratzenberger,0.0917431192660129,0.0686283529843276,0.1603714722503406
4,3,Laila Ali,0.0963302752293136,0.1287601390127016,0.2250904142420152
4,3,Leeza Gibbons,0.1100917431192155,0.1219045411586167,0.2319962842778323
4,3,Shandi Finnessey,0.0963302752293136,0.0714304456410799,0.1677607208703936
4,4,Apolo Anton Ohno,0.1368421052630858,0.1350814139674339,0.2719235192305198
4,4,Billy Ray Cyrus,0.1105263157894155,0.1186968262073154,0.2292231419967309
4,4,Clyde Drexler,0.078947368421011,0.0,0.078947368421011
4,4,Heather Mills,0.1210526315788836,0.1618872867611811,0.2829399183400647
4,4,Ian Ziering,0.1263157894736177,0.1476714938661048,0.2739872833397225
4,4,Joey Fatone,0.147368421052554,0.1029223961806519,0.2502908172332059
4,4,John Ratzenberger,0.0842105263157451,0.0746210027217907,0.1588315290375359
4,4,Laila Ali,0.1105263157894155,0.1405719179338781,0.2510982337232936
4,4,Leeza Gibbons,0.0842105263157451,0.1185476623616439,0.2027581886773891
4,5,Apolo Anton Ohno,0.1704545454544486,0.1147753244563806,0.2852298699108292
4,5,Billy Ray Cyrus,0.0965909090908542,0.132190045272893,0.2287809543637472
4,5,Clyde Drexler,0.0738636363635944,0.0,0.0738636363635944
4,5,Heather Mills,0.119318181818114,0.1881139876768474,0.3074321694949614
4,5,Ian Ziering,0.1363636363635589,0.1548695409714846,0.2912331773350435
4,5,Joey Fatone,0.1420454545453738,0.1771043408096285,0.3191497953550024
4,5,John Ratzenberger,0.1022727272726691,0.0835022632833871,0.1857749905560562
4,5,Laila Ali,0.1590909090908187,0.1494444975293787,0.3085354066201974
4,6,Apolo Anton Ohno,0.1647058823528443,0.2181205083405255,0.3828263906933699
4,6,Billy Ray Cyrus,0.1235294117646332,0.0074237105168161,0.1309531222814493
4,6,Heather Mills,0.1352941176469792,0.2331913825511008,0.3684855001980801
4,6,Ian Ziering,0.1411764705881522,0.1667139389048589,0.3078904094930112
4,6,Joey Fatone,0.1588235294116713,0.1667673541962461,0.3255908836079174
4,6,John Ratzenberger,0.1117647058822872,0.0,0.1117647058822872
4,6,Laila Ali,0.1647058823528443,0.2077831054904523,0.3724889878432966
4,7,Apolo Anton Ohno,0.1747572815532849,0.2447514651256913,0.4195087466789763
4,7,Billy Ray Cyrus,0.1229773462782375,0.0516472370601222,0.1746245833383598
4,7,Ian Ziering,0.1747572815532849,0.2216371002845186,0.3963943818378036
4,7,Joey Fatone,0.1909385113267372,0.2279718487047879,0.4189103600315252
4,7,John Ratzenberger,0.1456310679610708,0.0,0.1456310679610708
4,7,Laila Ali,0.1909385113267372,0.25399234882488,0.4449308601516172
4,8,Apolo Anton Ohno,0.2310756972109712,0.2900459211602804,0.5211216183712517
4,8,Billy Ray Cyrus,0.1513944223106363,0.0,0.1513944223106363
4,8,Ian Ziering,0.187250996015787,0.1915179611159587,0.3787689571317458
4,8,Joey Fatone,0.219123505975921,0.2526453934271609,0.4717688994030819
4,8,Laila Ali,0.2111553784858875,0.2657907242965998,0.4769461027824874
4,9,Apolo Anton Ohno,0.2489451476791148,0.3559224463651937,0.6048675940443086
4,9,Ian Ziering,0.2447257383964179,0.0,0.2447257383964179
4,9,Joey Fatone,0.2531645569618116,0.3209046878015665,0.5740692447633782
4,9,Laila Ali,0.2531645569618116,0.3231728658332398,0.5763374227950515
4,10,Apolo Anton Ohno,0.3397685007681431,0.5670045413250399,0.906773042093183
4,10,Joey Fatone,0.3320460681845135,0.4329954586749602,0.7650415268594737
4,10,Laila Ali,0.3281854310461849,0.0,0.3281854310461849
5,1,Albert Reed,0.0817120622567775,0.1286146186871786,0.2103266809439562
5,1,Cameron Mathison,0.0817120622567775,0.1286146186871786,0.2103266809439562
5,1,Floyd Mayweather Jr. ,0.0700389105058093,0.0,0.0700389105058093
5,1,Helio Castroneves,0.0972762645914018,0.063451346379374,0.1607276109707758
5,1,Jane Seymour,0.0933852140077457,0.0945868370842203,0.187972051091966
5,1,Jennie Garth,0.0817120622567775,0.1286146186871786,0.2103266809439562
5,1,Josie Maran,0.0622568093384971,0.0354383299511606,0.0976951392896578
5,1,Marie Osmond,0.0817120622567775,0.1286146186871786,0.2103266809439562
5,1,Mark Cuban,0.0817120622567775,0.1286146186871786,0.2103266809439562
5,1,Mel B,0.0933852140077457,0.0945868370842203,0.187972051091966
5,1,Sabrina Bryan,0.1011673151750579,0.0323158556745277,0.1334831708495857
5,1,Wayne Newton,0.0739299610894654,0.0365477003906035,0.1104776614800689
5,2,Albert Reed,0.0882352941176099,0.1064084283464272,0.1946437224640372
5,2,Cameron Mathison,0.0882352941176099,0.1064084283464272,0.1946437224640372
5,2,Floyd Mayweather Jr. ,0.0882352941176099,0.1109875043120791,0.1992227984296891
5,2,Helio Castroneves,0.1134453781512128,0.0514630025393726,0.1649083806905854
5,2,Jane Seymour,0.0882352941176099,0.1256611882133786,0.2138964823309885
5,2,Jennie Garth,0.0882352941176099,0.1064084283464272,0.1946437224640372
5,2,Marie Osmond,0.1008403361344114,0.1094592732392956,0.2102996093737071
5,2,Mark Cuban,0.0756302521008085,0.0939669278408365,0.1695971799416451
5,2,Mel B,0.0966386554621442,0.1184417260430753,0.2150803815052195
5,2,Sabrina Bryan,0.1092436974789457,0.0707950927726803,0.180038790251626
5,2,Wayne Newton,0.0630252100840071,0.0,0.0630252100840071
5,3,Cameron Mathison,0.0962343096233907,0.1206897511571927,0.2169240607805834
5,3,Floyd Mayweather Jr. ,0.0878661087865741,0.0782162953557372,0.1660824041423113
5,3,Helio Castroneves,0.100418410041799,0.1371945708105953,0.2376129808523943
5,3,Jane Seymour,0.1129707112970238,0.1173284718810497,0.2302991831780735
5,3,Jennie Garth,0.1087866108786155,0.1152830259467865,0.224069636825402
5,3,Marie Osmond,0.1087866108786155,0.1272822822562933,0.2360688931349089
5,3,Mark Cuban,0.0836820083681658,0.0693486588302456,0.1530306671984115
5,3,Mel B,0.1129707112970238,0.1173284718810497,0.2302991831780735
5,3,Sabrina Bryan,0.1129707112970238,0.1173284718810497,0.2302991831780735
5,3,Wayne Newton,0.0753138075313492,0.0,0.0753138075313492
5,4,Cameron Mathison,0.115384615384566,0.1198547525860747,0.2352393679706408
5,4,Floyd Mayweather Jr. ,0.0982905982905563,0.0240993895215083,0.1223899878120646
5,4,Helio Castroneves,0.115384615384566,0.1588404057779707,0.2742250211625368
5,4,Jane Seymour,0.1111111111110636,0.1435862391601005,0.2546973502711642
5,4,Jennie Garth,0.115384615384566,0.1527008124979161,0.2680854278824822
5,4,Marie Osmond,0.1111111111110636,0.1339969292170915,0.2451080403281551
5,4,Mark Cuban,0.0940170940170538,0.0,0.0940170940170538
5,4,Mel B,0.1111111111110636,0.1469323569408668,0.2580434680519304
5,4,Sabrina Bryan,0.1282051282050734,0.1199891142984711,0.2481942425035445
5,5,Cameron Mathison,0.1306532663315926,0.144668050798454,0.2753213171300466
5,5,Helio Castroneves,0.1155778894471781,0.1573896475578791,0.2729675370050572
5,5,Jane Seymour,0.1306532663315926,0.1544925755606151,0.2851458418922077
5,5,Jennie Garth,0.1256281407034544,0.1472574929578587,0.2728856336613132
5,5,Marie Osmond,0.1055276381909017,0.1006156538102703,0.2061432920011721
5,5,Mark Cuban,0.1055276381909017,0.0,0.1055276381909017
5,5,Mel B,0.1457286432160071,0.1482995316247854,0.2940281748407926
5,5,Sabrina Bryan,0.140703517587869,0.1472770476901372,0.2879805652780062
5,6,Cameron Mathison,0.1388888888888117,0.1852084574992045,0.3240973463880162
5,6,Helio Castroneves,0.1555555555554691,0.1890201510482158,0.344575706603685
5,6,Jane Seymour,0.1222222222221543,0.1438930000663334,0.2661152222884878
5,6,Jennie Garth,0.1499999999999166,0.1271881984672611,0.2771881984671778
5,6,Marie Osmond,0.1277777777777068,0.0,0.1277777777777068
5,6,Mel B,0.1666666666665741,0.1513382936096612,0.3180049602762353
5,6,Sabrina Bryan,0.1388888888888117,0.2033518993093239,0.3422407881981356
5,7,Cameron Mathison,0.1634615384614337,0.0887467261779174,0.2522082646393511
5,7,Helio Castroneves,0.1666666666665598,0.2776293703926192,0.4442960370591791
5,7,Jane Seymour,0.1602564102563075,0.0325489406100433,0.1928053508663509
5,7,Jennie Garth,0.169871794871686,0.318194236705841,0.488066031577527
5,7,Marie Osmond,0.1666666666665598,0.0,0.1666666666665598
5,7,Mel B,0.1730769230768121,0.282880726113579,0.4559576491903911
5,8,Cameron Mathison,0.1939163498097385,0.1740979057893192,0.3680142555990577
5,8,Helio Castroneves,0.2167300380226489,0.2915107557718726,0.5082407937945215
5,8,Jennie Garth,0.19011406844092,0.2087428935990592,0.3988569620399793
5,8,Marie Osmond,0.1863117870721017,0.0,0.1863117870721017
5,8,Mel B,0.2129277566538304,0.3256484448397489,0.5385762014935794
5,9,Helio Castroneves,0.2564102564100372,0.3584911807789367,0.6149014371889739
5,9,Jennie Garth,0.247863247863036,0.2725165240628162,0.5203797719258523
5,9,Marie Osmond,0.2393162393160347,0.0,0.2393162393160347
5,9,Mel B,0.2564102564100372,0.3689922951582471,0.6254025515682844
5,10,Helio Castroneves,0.3529409540275712,0.4920091458406369,0.844950099868208
5,10,Marie Osmond,0.2899168190827159,0.0,0.2899168190827159
5,10,Mel B,0.3571422268884524,0.5079908541593632,0.8651330810478155
6,1,Adam Carolla,0.0617283950617029,0.0599221567817659,0.1216505518434689
6,1,Cristian de la Fuente,0.0864197530863842,0.1059664413339661,0.1923861944203503
6,1,Jason Taylor,0.090534979423831,0.1146454516642224,0.2051804310880535
6,1,Kristi Yamaguchi,0.1111111111110653,0.0,0.1111111111110653
6,1,Mario,0.0987654320987247,0.0687872709985334,0.1675527030972582
6,1,Marissa Jaret Winokur,0.0740740740740436,0.108437480000474,0.1825115540745177
6,1,Marlee Matlin,0.090534979423831,0.1146454516642224,0.2051804310880535
6,1,Monica Seles,0.0617283950617029,0.0599221567817659,0.1216505518434689
6,1,Penn Jillette,0.0658436213991498,0.0844823984420758,0.1503260198412256
6,1,Priscilla Presley,0.0987654320987247,0.0687872709985334,0.1675527030972582
6,1,Shannon Elizabeth,0.0864197530863842,0.1059664413339661,0.1923861944203503
6,1,Steve Guttenberg,0.0740740740740436,0.108437480000474,0.1825115540745177
6,2,Adam Carolla,0.0739299610894654,0.0636094116833694,0.1375393727728348
6,2,Cristian de la Fuente,0.0778210116731214,0.1492274494427623,0.2270484611158838
6,2,Jason Taylor,0.105058365758714,0.022378176540381,0.127436542299095
6,2,Kristi Yamaguchi,0.105058365758714,0.022378176540381,0.127436542299095
6,2,Mario,0.1011673151750579,0.0532522771050431,0.154419592280101
6,2,Marissa Jaret Winokur,0.0817120622567775,0.1479028516912681,0.2296149139480456
6,2,Marlee Matlin,0.0933852140077457,0.1016912036713518,0.1950764176790975
6,2,Monica Seles,0.0583657587548411,0.0,0.0583657587548411
6,2,Penn Jillette,0.0661478599221532,0.0198265868683656,0.0859744467905188
6,2,Priscilla Presley,0.0817120622567775,0.2025034541247879,0.2842155163815654
6,2,Shannon Elizabeth,0.0933852140077457,0.1150004782343673,0.2083856922421131
6,2,Steve Guttenberg,0.0622568093384971,0.102229934097922,0.1644867434364192
6,3,Adam Carolla,0.0921052631578543,0.0245862751965392,0.1166915383543935
6,3,Cristian de la Fuente,0.1096491228069694,0.1203975593835899,0.2300466821905594
6,3,Jason Taylor,0.1008771929824119,0.1658749444408058,0.2667521374232177
6,3,Kristi Yamaguchi,0.118421052631527,0.1156527279306468,0.2340737805621739
6,3,Mario,0.0921052631578543,0.1743418488698781,0.2664471120277324
6,3,Marissa Jaret Winokur,0.0833333333332967,0.0414015356863221,0.1247348690196189
6,3,Marlee Matlin,0.0921052631578543,0.0960475546192577,0.188152817777112
6,3,Priscilla Presley,0.1140350877192482,0.1482340112269224,0.2622690989461707
6,3,Shannon Elizabeth,0.1052631578946906,0.1134635426460376,0.2187267005407283
6,3,Steve Guttenberg,0.0921052631578543,0.0,0.0921052631578543
6,4,Adam Carolla,0.0844444444444069,0.0,0.0844444444444069
6,4,Cristian de la Fuente,0.1155555555555042,0.1646716024492584,0.2802271580047626
6,4,Jason Taylor,0.1288888888888316,0.1330193420293522,0.2619082309181838
6,4,Kristi Yamaguchi,0.1288888888888316,0.1330193420293522,0.2619082309181838
6,4,Mario,0.1066666666666192,0.1918508050810642,0.2985174717476835
6,4,Marissa Jaret Winokur,0.1066666666666192,0.0112303135882299,0.1178969802548492
6,4,Marlee Matlin,0.1066666666666192,0.1172262816928402,0.2238929483594595
6,4,Priscilla Presley,0.0977777777777343,0.104758844725366,0.2025366225031004
6,4,Shannon Elizabeth,0.1244444444443891,0.1442234684045366,0.2686679128489257
6,5,Cristian de la Fuente,0.1173469387754503,0.2070867498259074,0.3244336886013578
6,5,Jason Taylor,0.137755102040746,0.1790351245056316,0.3167902265463777
6,5,Kristi Yamaguchi,0.1479591836733939,0.1783835381392242,0.3263427218126181
6,5,Mario,0.137755102040746,0.1193707515171124,0.2571258535578585
6,5,Marissa Jaret Winokur,0.1224489795917742,0.053184865392365,0.1756338449841393
6,5,Marlee Matlin,0.1122448979591264,0.0797425191072856,0.1919874170664121
6,5,Priscilla Presley,0.1071428571428024,0.0,0.1071428571428024
6,5,Shannon Elizabeth,0.1173469387754503,0.1831964515124735,0.3005433902879239
6,6,Cristian de la Fuente,0.1499999999999166,0.1559414399514211,0.3059414399513378
6,6,Jason Taylor,0.1333333333332592,0.1990338926990011,0.3323672260322604
6,6,Kristi Yamaguchi,0.1666666666665741,0.1673434605417293,0.3340101272083033
6,6,Mario,0.1555555555554691,0.1965380416610826,0.3520935972165518
6,6,Marissa Jaret Winokur,0.1444444444443642,0.1287546110121291,0.2731990554564933
6,6,Marlee Matlin,0.1166666666666018,0.0,0.1166666666666018
6,6,Shannon Elizabeth,0.1333333333332592,0.1523885541346366,0.2857218874678959
6,7,Cristian de la Fuente,0.1488673139157612,0.0,0.1488673139157612
6,7,Jason Taylor,0.1779935275079754,0.3248786562039122,0.5028721837118877
6,7,Kristi Yamaguchi,0.1747572815532849,0.3042120073336076,0.4789692888868925
6,7,Mario,0.1650485436892135,0.1625840538712842,0.3276325975604978
6,7,Marissa Jaret Winokur,0.168284789643904,0.0765160076254975,0.2448007972694015
6,7,Shannon Elizabeth,0.1650485436892135,0.1318092749656984,0.296857818654912
6,8,Cristian de la Fuente,0.2134831460672558,0.165351141696707,0.3788342877639628
6,8,Jason Taylor,0.1947565543069702,0.2015345085068524,0.3962910628138226
6,8,Kristi Yamaguchi,0.2059925093631416,0.33839113846318,0.5443836478263215
6,8,Mario,0.1985018726590273,0.2947232113332606,0.493225083992288
6,8,Marissa Jaret Winokur,0.187265917602856,0.0,0.187265917602856
